Date,Open,High,Low,Close,Volume,Day of Week,Day of Month,Month,NIFTY50,Range
2016-10-19,405.8658142089844,407.5331115722656,401.29266357421875,405.8658142089844,5220458.0,2,19,10,8699.400390625,6.240447998046875
2016-10-20,407.5331115722656,411.4869689941406,405.1512451171875,408.2952880859375,5313793.0,3,20,10,8693.0498046875,6.335723876953125
2016-10-21,406.81854248046875,408.20001220703125,401.76904296875,407.00909423828125,4329297.0,4,21,10,8708.9501953125,6.43096923828125
2016-10-24,407.2472839355469,411.0105895996094,404.9130859375,405.9134521484375,3024957.0,0,24,10,8691.2998046875,6.097503662109375
2016-10-25,390.62200927734375,399.38720703125,389.0500183105469,395.6239013671875,9128436.0,1,25,10,8615.25,10.337188720703125
2016-10-26,394.76641845703125,399.006103515625,372.42474365234375,379.7608337402344,8714346.0,2,26,10,8615.25,26.58135986328125
2016-10-27,369.66180419921875,381.09466552734375,365.2315979003906,378.3793640136719,14389843.0,3,27,10,8638.0,15.863067626953125
2016-10-28,379.90374755859375,387.2874450683594,378.5699157714844,386.2870788574219,7124913.0,4,28,10,8626.25,8.717529296875
2016-11-01,385.7154235839844,403.9126892089844,382.1426696777344,397.9580993652344,9943710.0,1,1,11,8514.0,21.77001953125
2016-11-02,386.8110656738281,396.71954345703125,386.8110656738281,393.8136901855469,7777754.0,2,2,11,8484.9501953125,9.908477783203125
2016-11-03,391.57476806640625,399.8635559082031,379.8084716796875,384.2386779785156,8915533.0,3,3,11,8433.75,20.055084228515625
2016-11-04,384.8103332519531,388.33544921875,379.4273681640625,384.0481262207031,5349122.0,4,4,11,8497.0498046875,8.9080810546875
2016-11-07,387.0968933105469,395.71917724609375,387.0968933105469,393.0991516113281,4740369.0,0,7,11,8543.5498046875,8.622283935546875
2016-11-08,394.4329833984375,395.7668151855469,386.334716796875,389.3358154296875,3414812.0,1,8,11,8432.0,9.432098388671875
2016-11-09,362.0399169921875,384.8103332519531,359.18170166015625,380.4753723144531,6205544.0,2,9,11,8525.75,25.628631591796875
